time,x,y,z,rx,ry,rz,maze_type,condition,collision_status
1689767266651,0.1741747,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767266667,0.1658367,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767266684,0.1575135,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767266701,0.1491695,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767266734,0.132489,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767266750,0.1241657,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767266768,0.1158425,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767266784,0.1075064,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767266801,0.09914903,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767266834,0.08250257,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767266851,0.07417934,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767266867,0.06585611,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767266884,0.05749302,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767266901,0.04916979,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767266935,0.03250819,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767266951,0.02415392,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767266967,0.01583069,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767266984,0.007497167,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267001,-0.0008260608,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267034,-0.01750681,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267052,-0.02584044,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267068,-0.03416367,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267084,-0.04248689,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267101,-0.05082839,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267134,-0.06750889,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267151,-0.07583212,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267167,-0.08416479,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267185,-0.09248802,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267201,-0.100852,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267235,-0.1174984,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267251,-0.125406,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267268,-0.1329234,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267286,-0.1399982,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267317,-0.1529102,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267334,-0.1587532,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267350,-0.1641634,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267368,-0.1691768,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267384,-0.1737541,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267418,-0.181665,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267435,-0.1850017,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267451,-0.1879149,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267468,-0.1904173,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267485,-0.1933334,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267517,-0.2004057,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267534,-0.2045795,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267551,-0.209156,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267567,-0.2141625,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267585,-0.2195715,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267619,-0.2316364,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267634,-0.2374611,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267650,-0.2428879,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267668,-0.2478926,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267684,-0.2524677,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267700,-0.2566429,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267734,-0.2637171,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267750,-0.2666269,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267767,-0.2691211,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267784,-0.2712048,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267818,-0.2741131,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267834,-0.2749428,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767267850,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767267868,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767267884,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767267917,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767267934,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767267952,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767267968,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767267984,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268017,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268034,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268051,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268068,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268084,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268101,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268134,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268151,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268168,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268185,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268218,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268234,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268250,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268268,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268284,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268301,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268334,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268351,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268367,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268384,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268417,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268434,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268451,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268467,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
