time,x,y,z,rx,ry,rz,maze_type,condition,collision_status
1689666006946,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006962,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006979,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007012,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007030,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007046,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007063,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007079,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007113,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007130,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007146,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007163,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007179,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007213,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007230,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007247,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007263,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007280,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007313,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007329,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007347,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007363,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007380,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007413,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007430,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007446,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007463,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007479,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007513,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007530,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007546,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007563,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007579,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007613,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007629,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007646,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007663,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007679,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007713,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007729,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007746,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007763,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007780,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007813,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007830,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007846,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007863,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007880,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007913,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007930,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007946,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007963,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666007979,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008013,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008030,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008046,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008063,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008080,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008113,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008130,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008146,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008163,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008179,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008213,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008230,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008246,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008262,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008280,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008313,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008330,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008346,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008363,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008379,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008413,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008430,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008446,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
